"EID","TYPECODE","DJDATE","IFHOME"
"s421197","5377188","2015-06","1"
"s421197","3009722","2013-09","0"
"s421197","2973302","2013-09","1"
"s421197","5471721","2015-06","1"
"s421197","4038654","2014-03","0"
"s421197","4906004","2015-01","0"
"s421197","3099108","2013-11","0"
"s421197","5287639","2015-05","1"
"s421197","4033535","2014-02","0"
"s421197","3232180","2013-12","0"
"s421197","3074289","2013-10","1"
"s421197","3082937","2013-10","1"
"s421197","4891824","2014-12","0"
"s421197","2988248","2013-09","1"
"s421197","4257310","2014-06","1"
"s421197","3019090","2013-09","0"
"s421197","2973332","2013-09","1"
"s421197","5245707","2015-04","1"
"s421197","5514846","2015-07","1"
"s421197","3203892","2013-12","1"
"s421197","3077650","2013-10","1"
"s421197","3061250","2013-10","1"
"s421197","4877515","2014-12","0"
"s421197","3233864","2013-12","1"
"s421197","4817196","2014-12","1"
"s421197","3228367","2013-12","1"
"s421197","3014578","2013-09","0"
"s421197","3214731","2013-12","0"
"s421197","5432679","2015-06","0"
"s421197","4122936","2014-04","1"
"s421197","4551871","2014-09","1"
"s421197","5150262","2015-04","1"
"s421197","4426028","2014-08","1"
"s421197","5663556","2015-08","1"
"s421197","4366681","2014-07","1"
"s421197","4222022","2014-06","0"
"s421197","4608811","2014-10","1"
"s421197","4992399","2015-02","1"
"s421197","5631146","2015-07","1"
"s421197","4406681","2014-07","1"
"s421197","5347531","2015-05","0"
"s421197","4381070","2014-07","1"
"s421197","5780626","2015-08","1"
"s421197","4895798","2014-12","0"
"s421197","4731420","2014-11","0"
"s421197","4632942","2014-10","1"
"s421197","4579737","2014-09","0"
"s421197","5191390","2015-04","1"
"s421197","3965512","2014-01","1"
"s421197","4059780","2014-03","1"
"s421197","5775206","2015-08","1"
"s421197","5209199","2015-04","1"
"s421197","4178489","2014-05","1"
"s421197","4326387","2014-07","1"
"s421197","4892690","2014-12","1"
"s421197","5377188","2015-06","1"
"s421197","4075821","2014-03","1"
"s421197","4450829","2014-08","0"
"s421197","4859775","2014-12","1"
"s421197","5377145","2015-06","1"
"s421197","4490647","2014-08","1"
"s421197","5280000","2015-05","1"
"s421197","4818385","2014-12","0"
"s421197","5706421","2015-08","1"
"s421197","4339230","2014-07","1"
"s421197","5429087","2015-06","1"
"s421197","4564371","2014-09","1"
"s421197","4544582","2014-09","1"
"s421197","4275256","2014-06","1"
"s421197","5782328","2015-08","1"
"s421197","5780920","2015-08","1"
"s421197","4831671","2014-12","0"
"s421197","4696116","2014-11","1"
"s421197","5465760","2015-06","1"
"s421197","4117162","2014-04","1"
"s421197","5370555","2015-06","1"
"s421197","3973234","2014-01","0"
"s421197","5037892","2015-03","1"
"s421197","4827624","2014-12","1"
"s421197","5099370","2015-03","0"
"s421197","4087653","2014-04","1"
"s421197","5607603","2015-07","1"
"s421197","4891131","2014-12","1"
"s421197","4457755","2014-08","1"
"s421197","3988369","2014-01","1"
"s421197","4124941","2014-04","1"
"s421197","4807191","2014-12","1"
"s421197","4888626","2014-12","0"
"s421197","4366605","2014-07","1"
"s421197","4780029","2014-11","1"
"s421197","4323259","2014-07","1"
"s421197","4780578","2014-11","1"
"s421197","4465562","2014-08","1"
"s421197","5243523","2015-04","1"
"s421197","4008928","2014-02","1"
"s421197","4826855","2014-12","1"
"s421197","4071076","2014-03","1"
"s421197","5402852","2015-06","1"
"s421197","4358189","2014-07","1"
"s421197","4535924","2014-09","1"
"s421197","4495374","2014-08","0"
"s421197","4379179","2014-07","1"
"s421197","4203363","2014-05","1"
"s421197","4487177","2014-08","1"
"s421197","5739656","2015-08","1"
"s421197","5086430","2015-03","0"
"s421197","4514712","2014-09","0"
"s421197","5294447","2015-05","1"
"s421197","5465532","2015-06","1"
"s421197","5123453","2015-03","1"
"s421197","5515402","2015-07","1"
"s421197","4055340","2014-03","1"
"s421197","4551867","2014-09","1"
"s421197","5050319","2015-03","1"
"s421197","5729085","2015-08","0"
"s421197","5191396","2015-04","1"
"s421197","5382216","2015-06","1"
"s421197","4452657","2014-08","1"
"s421197","4509536","2014-09","1"
"s421197","4117050","2014-04","1"
"s421197","4737866","2014-11","1"
"s421197","5433979","2015-06","1"
"s421197","5128017","2015-03","1"
"s421197","4323261","2014-07","1"
"s421197","5773075","2015-08","1"
"s421197","5515399","2015-07","1"
"s421197","4672049","2014-10","1"
"s421197","5501447","2015-07","1"
"s421197","5317559","2015-05","1"
"s421197","4811969","2014-12","1"
"s421197","4691542","2014-11","1"
"s421197","5789270","2015-08","1"
"s421197","4813647","2014-12","1"
"s421197","3242253","2013-12","1"
"s421197","4706978","2014-11","1"
"s421197","5377149","2015-06","1"
"s421197","4418147","2014-08","1"
"s421197","5758703","2015-08","1"
"s421197","5676460","2015-08","1"
"s421197","5289218","2015-05","1"
"s421197","4692149","2014-11","0"
"s421197","4626587","2014-10","1"
"s421197","5185590","2015-04","1"
"s421197","5435563","2015-06","0"
"s344625","3024010","2013-09","0"
"s423745","5689047","2015-08","1"
"s48692","3011906","2013-09","1"
"s48692","2978434","2013-09","1"
"s48692","5043504","2015-03","0"
"s48692","4190118","2014-05","0"
"s48692","5467494","2015-06","0"
"s48692","4725769","2014-11","0"
"s48692","5604280","2015-07","0"
"s198364","4636406","2014-10","1"
"s378332","5672653","2015-08","0"
"s174773","4796864","2014-12","1"
"s145065","3165726","2013-11","1"
"s145065","4819083","2014-12","1"
"s145065","4846071","2014-12","1"
"s145065","4832742","2014-12","1"
"s145065","5475476","2015-06","1"
"s145065","5697630","2015-08","1"
"s145065","4658648","2014-10","1"
"s145065","4833877","2014-12","1"
"s145065","4293457","2014-06","1"
"s260076","4829286","2014-12","0"
"s279577","3154526","2013-11","0"
"s279577","5037961","2015-03","1"
"s279577","4649379","2014-10","1"
"s279577","4581116","2014-09","1"
"s279577","5112193","2015-03","1"
"s279577","4497973","2014-08","1"
"s279577","4610513","2014-10","1"
"s279577","4658455","2014-10","1"
"s279577","4216629","2014-06","0"
"s279577","4797002","2014-12","1"
"s279577","4754354","2014-11","1"
"s279577","4991830","2015-02","1"
"s279577","4991837","2015-02","1"
"s279577","4991844","2015-02","1"
"s279577","5355420","2015-05","1"
"s279577","5177349","2015-04","0"
"s279577","5534536","2015-07","1"
"s279577","4133756","2014-04","0"
"s279577","5421611","2015-06","1"
"s279577","4280819","2014-06","1"
"s279577","5414498","2015-06","1"
"s279577","5189839","2015-04","0"
"s279577","5422805","2015-06","1"
"s279577","5198194","2015-04","1"
"s279577","5422841","2015-06","1"
"s279577","4699440","2014-11","0"
"s279577","5343841","2015-05","1"
"s279577","4754721","2014-11","1"
"s279577","5573483","2015-07","1"
"s279577","4633293","2014-10","1"
"s279577","3970245","2014-01","1"
"s279577","5371959","2015-06","1"
"s279577","4895371","2014-12","1"
"s279577","5422818","2015-06","1"
"s279577","4613039","2014-10","0"
"s279577","4571892","2014-09","1"
"s279577","5591495","2015-07","1"
"s279577","4480311","2014-08","0"
"s279577","4672884","2014-10","1"
"s279577","4480383","2014-08","0"
"s9195","5259315","2015-05","1"
"s70625","3153306","2013-11","0"
"s70625","3143728","2013-11","0"
"s70625","5557454","2015-07","0"
"s70625","4449056","2014-08","0"
"s156228","5371253","2015-06","1"
"s33498","3037955","2013-10","0"
"s33498","5083016","2015-03","0"
"s33498","4922052","2015-01","0"
"s33498","4012721","2014-02","0"
"s33498","4483693","2014-08","0"
"s33498","4391755","2014-07","0"
"s33498","4125761","2014-04","0"
"s33498","4110679","2014-04","0"
"s33498","4913960","2015-01","0"
"s33498","5654385","2015-08","0"
"s33498","5426723","2015-06","0"
"s33498","4949730","2015-01","0"
"s491665","5230751","2015-04","0"
"s47103","4027997","2014-02","1"
"s430670","4305777","2014-07","1"
"s430670","4280537","2014-06","1"
"s340515","3222408","2013-12","1"
"s20162","4658415","2014-10","1"
"s337995","5042460","2015-03","0"
"s337995","4506386","2014-09","0"
"s476314","4088848","2014-04","0"
"s116812","3167596","2013-11","0"
"s116812","2982268","2013-09","0"
"s116812","4924313","2015-01","0"
"s116812","4823389","2014-12","0"
"s116812","4479292","2014-08","0"
"s116812","5596102","2015-07","0"
"s116812","4823601","2014-12","0"
"s116812","5214302","2015-04","0"
"s116812","4065581","2014-03","0"
"s116812","4526028","2014-09","0"
"s473916","4001887","2014-01","0"
"s104420","3082128","2013-10","1"
"s104420","5440463","2015-06","1"
"s345489","5019503","2015-02","1"
"s164762","5453324","2015-06","1"
"s227423","4366056","2014-07","1"
"s227423","4986378","2015-02","1"
"s227423","4585620","2014-09","1"
"s227423","4986377","2015-02","1"
"s227423","4747186","2014-11","1"
"s227423","4447669","2014-08","1"
"s2428","5659968","2015-08","1"
"s429746","4487260","2014-08","1"
"s429746","5519689","2015-07","1"
"s53591","5636874","2015-07","1"
"s53591","4883947","2014-12","1"
"s53591","5098299","2015-03","1"
"s177191","5471535","2015-06","1"
"s148495","3233895","2013-12","1"
"s148495","5279500","2015-05","1"
"s148495","4537801","2014-09","1"
"s519809","4729270","2014-11","0"
"s173936","5013052","2015-02","0"
"s173936","4003659","2014-01","0"
"s266903","5329179","2015-05","0"
"s109960","4051665","2014-03","0"
"s182769","4249396","2014-06","1"
"s474727","4169905","2014-05","1"
"s474727","5007249","2015-02","0"
"s474727","3148741","2013-11","1"
"s445260","4463958","2014-08","1"
"s445260","5225098","2015-04","1"
"s445260","4371519","2014-07","1"
"s260497","4339852","2014-07","1"
"s297344","4345542","2014-07","0"
"s297344","4278962","2014-06","0"
"s325704","3090880","2013-10","0"
"s325704","3192906","2013-12","0"
"s325704","5254706","2015-05","0"
"s325704","4631632","2014-10","0"
"s325704","4377604","2014-07","0"
"s325704","4791880","2014-12","1"
"s325704","4679380","2014-10","0"
"s325704","4625067","2014-10","0"
"s325704","4328142","2014-07","0"
"s447346","4691114","2014-11","0"
"s447346","4862558","2014-12","0"
"s447346","4542500","2014-09","0"
"s447346","4601607","2014-10","0"
"s9616","4192224","2014-05","1"
"s9616","4199222","2014-05","1"
"s9616","5359662","2015-06","1"
"s9616","5216020","2015-04","1"
"s9616","5347089","2015-05","1"
"s9616","5012335","2015-02","1"
"s9616","5008237","2015-02","1"
"s9616","4124796","2014-04","1"
"s9616","5305700","2015-05","1"
"s9616","5319952","2015-05","1"
"s9616","5396014","2015-06","1"
"s9616","4177181","2014-05","1"
"s9616","4409192","2014-07","1"
"s9616","5008221","2015-02","1"
"s9616","4494679","2014-08","1"
"s408274","3229894","2013-12","0"
"s339852","4003671","2014-01","1"
"s82389","5786940","2015-08","1"
"s413954","4218216","2014-06","1"
"s413954","4454603","2014-08","1"
"s413954","4451330","2014-08","1"
"s413954","4100308","2014-04","1"
"s422203","4012989","2014-02","1"
"s106953","3198812","2013-12","0"
"s17778","4174793","2014-05","1"
"s17778","4127691","2014-04","0"
"s269888","5027188","2015-02","0"
"s269888","4305585","2014-07","0"
"s128434","5591212","2015-07","1"
"s128434","4178429","2014-05","1"
"s478342","3187109","2013-12","0"
"s252291","5513869","2015-07","1"
"s444645","4216778","2014-06","1"
"s444645","4928153","2015-01","0"
"s427515","4553941","2014-09","0"
"s312415","3067667","2013-10","1"
"s312415","5259086","2015-05","1"
"s312415","4451422","2014-08","1"
"s312415","4424649","2014-08","0"
"s312415","5592301","2015-07","0"
"s312415","4537863","2014-09","1"
"s312415","5574855","2015-07","1"
"s312415","4046002","2014-03","1"
"s312415","4409121","2014-07","0"
"s268791","4545235","2014-09","0"
"s344855","3184513","2013-12","0"
"s344855","4988013","2015-02","0"
"s344855","4743460","2014-11","1"
"s344855","4207472","2014-05","1"
"s344855","5373405","2015-06","0"
"s344855","5779263","2015-08","1"
"s344855","4018598","2014-02","1"
"s234724","3231595","2013-12","1"
"s234724","3225607","2013-12","0"
"s234724","5627922","2015-07","1"
"s234724","4309001","2014-07","0"
"s234724","4309213","2014-07","0"
"s234724","4170311","2014-05","0"
"s234724","4811494","2014-12","1"
"s234724","4770922","2014-11","1"
"s234724","4475048","2014-08","0"
"s234724","3191115","2013-12","0"
"s522843","4194403","2014-05","1"
"s522843","4094886","2014-04","1"
"s522843","4094889","2014-04","1"
"s522843","4019044","2014-02","1"
"s23243","3059094","2013-10","1"
"s23243","5096139","2015-03","1"
"s23243","5439893","2015-06","1"
"s23243","5338179","2015-05","1"
"s346594","3980900","2014-01","1"
"s133098","5427590","2015-06","1"
"s133098","4730958","2014-11","1"
"s463286","3221319","2013-12","1"
"s429770","5117009","2015-03","1"
"s429770","4773045","2014-11","1"
"s499240","3174292","2013-12","1"
"s329112","5649060","2015-08","0"
"s202655","4780911","2014-11","1"
"s202655","4090500","2014-04","1"
"s202655","5090646","2015-03","1"
"s202655","5611483","2015-07","1"
"s202655","5491651","2015-07","1"
"s40976","5696181","2015-08","0"
"s139193","2993307","2013-09","1"
"s139193","5147749","2015-03","1"
"s139193","4170322","2014-05","0"
"s62204","4611756","2014-10","1"
"s62204","4611853","2014-10","1"
"s62204","5230539","2015-04","0"
"s62204","4658514","2014-10","1"
"s69912","5076155","2015-03","0"
"s403487","5367757","2015-06","1"
"s244565","4346267","2014-07","0"
"s2408","5724921","2015-08","0"
"s2408","5495679","2015-07","0"
"s2408","5630234","2015-07","0"
"s2408","5658750","2015-08","0"
"s2408","5556287","2015-07","0"
"s222048","4421163","2014-08","1"
"s13979","5634467","2015-07","0"
"s13979","5635431","2015-07","0"
"s13979","5382654","2015-06","0"
"s13979","5259315","2015-05","1"
"s13979","5401859","2015-06","0"
"s269654","5763604","2015-08","1"
"s117154","3013064","2013-09","0"
"s117154","4565065","2014-09","1"
"s117154","5770450","2015-08","1"
"s117154","5770468","2015-08","1"
"s117154","4565120","2014-09","1"
"s293814","4417844","2014-08","1"
"s520690","3970283","2014-01","1"
"s520690","4065409","2014-03","0"
"s520690","3988734","2014-01","0"
"s520690","4204472","2014-05","0"
"s219840","5438038","2015-06","1"
"s219840","5414488","2015-06","1"
"s219840","4668028","2014-10","1"
"s39048","3127991","2013-11","1"
"s39048","2976025","2013-09","1"
"s39048","5343876","2015-05","0"
"s39048","4381071","2014-07","1"
"s39048","4135419","2014-04","0"
"s39048","4234191","2014-06","1"
"s39048","4244966","2014-06","1"
"s39048","4758792","2014-11","1"
"s39048","4493844","2014-08","1"
"s39048","4038506","2014-03","1"
"s39048","5469079","2015-06","0"
"s39048","5313746","2015-05","0"
"s39048","4837279","2014-12","1"
"s39048","4775496","2014-11","1"
"s39048","5744564","2015-08","1"
"s39048","4232279","2014-06","1"
"s39048","4140527","2014-05","0"
"s39048","4639463","2014-10","1"
"s39048","4474882","2014-08","1"
"s39048","4765089","2014-11","1"
"s39048","5070328","2015-03","0"
"s39048","5123218","2015-03","1"
"s39048","4475465","2014-08","1"
"s39048","5704297","2015-08","1"
"s39048","4407297","2014-07","1"
"s39048","4919230","2015-01","1"
"s18772","3008091","2013-09","1"
"s18772","3221319","2013-12","1"
"s18772","3043519","2013-10","1"
"s18772","3181449","2013-12","1"
"s18772","3119941","2013-11","1"
"s18772","3143275","2013-11","1"
"s18772","4057845","2014-03","1"
"s18772","4661880","2014-10","1"
"s18772","5051051","2015-03","1"
"s18772","5028142","2015-02","1"
"s18772","4528012","2014-09","1"
"s18772","4612185","2014-10","1"
"s18772","4774656","2014-11","1"
"s18772","4858393","2014-12","0"
"s18772","5774781","2015-08","1"
"s18772","5603849","2015-07","1"
"s18772","3984295","2014-01","1"
"s18772","4641404","2014-10","1"
"s18772","5090646","2015-03","1"
"s18772","4548662","2014-09","1"
"s18772","4052062","2014-03","1"
"s18772","4340811","2014-07","1"
"s17637","3091765","2013-10","1"
"s320416","3023840","2013-09","0"
"s320416","3064242","2013-10","0"
"s320416","5644796","2015-07","0"
"s320416","4422594","2014-08","0"
"s320416","5372981","2015-06","0"
"s320416","4553227","2014-09","0"
"s320416","5561249","2015-07","0"
"s320416","4271775","2014-06","0"
"s320416","4993145","2015-02","0"
"s87120","4784686","2014-11","1"
"s87120","5099700","2015-03","1"
"s448328","5091125","2015-03","0"
"s448328","5155819","2015-04","0"
"s448328","5032710","2015-02","0"
"s448328","5691412","2015-08","0"
"s448328","5285179","2015-05","0"
"s448328","4206086","2014-04","1"
"s448328","4731975","2014-11","0"
"s448328","4171452","2014-05","0"
"s448328","4752231","2014-11","1"
"s448328","5289820","2015-05","1"
"s448328","4792127","2014-12","0"
"s448328","4274967","2014-06","1"
"s1413","5381039","2015-06","0"
"s97866","5521063","2015-07","0"
"s97866","4878664","2014-12","1"
"s492747","4637000","2014-10","0"
"s492747","4610942","2014-10","1"
"s239142","4673674","2014-10","0"
"s239142","4182128","2014-05","1"
"s239142","5267910","2015-05","0"
"s239142","5445131","2015-06","0"
"s239142","4359420","2014-07","0"
"s191037","3186363","2013-12","1"
"s191037","4091670","2014-04","0"
"s191037","4012718","2014-02","0"
"s191037","4555127","2014-09","0"
"s424736","5103356","2015-03","1"
"s424736","5446583","2015-06","1"
"s424736","4034473","2014-02","1"
"s424736","4917365","2015-01","1"
"s65796","4498019","2014-08","1"
"s514937","4262992","2014-06","1"
"s514937","4274441","2014-06","1"
"s514937","5733004","2015-08","1"
"s514937","4769474","2014-11","1"
"s514937","5781146","2015-08","1"
"s494203","5492855","2015-07","1"
"s350885","4002572","2014-01","0"
"s13597","4959013","2015-01","0"
