EID,TARGET,ENDDATE
"p170850",0,""
"p170853",0,""
"p170854",0,""
"p170857",0,""
"p170858",0,""
"p170859",0,""
"p170864",0,""
"p170866",0,""
"p170867",0,""
"p17087",0,""
"p170870",0,""
"p170873",0,""
"p170874",0,""
"p170877",1,"201607"
"p170879",0,""
"p17088",1,"201606"
"p170880",0,""
"p170884",1,"201611"
"p170888",0,""
"p170889",0,""
"p170891",0,""
"p170893",0,""
"p170895",1,"201703"
"p170897",0,""
"p1709",0,""
"p170900",0,""
"p170902",0,""
"p170904",1,"201707"
"p170906",0,""
"p170907",0,""
"p170908",0,""
"p170909",0,""
"p170913",0,""
"p170918",0,""
"p170921",0,""
"p170924",0,""
"p170928",0,""
"p170930",0,""
"p170932",0,""
"p170934",0,""
"p170935",0,""
"p170939",0,""
"p170940",0,""
"p170942",0,""
"p170944",0,""
"p170945",0,""
"p170946",0,""
"p170947",0,""
"p170949",0,""
"p170950",0,""
"p170951",0,""
"p170952",0,""
"p170959",0,""
"p17096",0,""
"p170960",0,""
"p170962",0,""
"p170963",0,""
"p170969",0,""
"p170971",0,""
"p170973",0,""
"p170975",0,""
"p170976",0,""
"p170977",0,""
"p170981",0,""
"p170982",1,"201607"
"p170984",0,""
"p170986",1,"201509"
"p170988",1,"201607"
"p170991",0,""
"p170993",0,""
"p170994",0,""
"p170997",0,""
"p170998",0,""
"p171",0,""
"p171002",0,""
"p171006",0,""
"p171007",0,""
"p171009",0,""
"p171010",0,""
"p171019",1,"201708"
"p171024",0,""
"p171025",0,""
"p171026",1,"201511"
"p171028",0,""
"p17103",0,""
"p171030",0,""
"p171034",0,""
"p171036",0,""
"p171037",0,""
"p171038",0,""
"p171040",0,""
"p171041",0,""
"p171044",0,""
"p171045",0,""
"p171047",0,""
"p171050",0,""
"p171051",0,""
"p171052",0,""
"p171059",0,""
"p171061",0,""
"p171062",0,""
"p171064",0,""
"p171067",0,""
"p171068",0,""
"p171069",1,"201607"
"p17107",0,""
"p171070",0,""
"p171074",0,""
"p171079",0,""
"p17108",0,""
"p171083",0,""
"p171084",0,""
"p171091",0,""
"p171094",0,""
"p171099",0,""
"p171104",0,""
"p171106",0,""
"p171109",0,""
"p171110",0,""
"p171112",0,""
"p171113",0,""
"p171117",0,""
"p17112",0,""
"p171121",0,""
"p171122",0,""
"p171123",0,""
"p171127",0,""
"p171129",0,""
"p17113",0,""
"p171130",0,""
"p171132",0,""
"p171133",0,""
"p171134",1,"201510"
"p171137",0,""
"p171138",0,""
"p17114",0,""
"p171141",0,""
"p171147",1,"201607"
"p171148",0,""
"p17115",0,""
"p171157",0,""
"p171159",1,"201602"
"p171160",0,""
"p171161",1,"201607"
"p171164",0,""
"p171166",0,""
"p171170",0,""
"p171176",0,""
"p171178",0,""
"p17118",0,""
"p171180",0,""
"p171183",0,""
"p171184",0,""
"p171187",0,""
"p171189",0,""
"p17119",0,""
"p171192",0,""
"p171194",0,""
"p171197",1,"201707"
"p171198",0,""
"p171204",0,""
"p171206",0,""
"p171209",0,""
"p171210",0,""
"p171211",0,""
"p171214",0,""
"p171216",0,""
"p171217",0,""
"p171220",0,""
"p171223",0,""
"p171229",0,""
"p17123",0,""
"p171230",0,""
"p171231",0,""
"p171232",0,""
"p171233",0,""
"p171236",0,""
"p17124",0,""
"p171242",0,""
"p171245",0,""
"p171246",0,""
"p171249",0,""
"p17125",0,""
"p171250",0,""
"p171259",0,""
"p171260",0,""
"p171263",0,""
"p171265",0,""
"p171271",0,""
"p171273",0,""
"p171277",0,""
"p171281",1,"201612"
"p171282",0,""
"p171283",0,""
"p171286",0,""
"p171288",0,""
"p17129",0,""
"p171291",0,""
"p171295",0,""
"p171296",0,""
"p171297",0,""
"p171299",0,""
"p171301",0,""
"p171302",0,""
"p171303",0,""
"p171305",0,""
"p171307",0,""
"p171308",0,""
"p171309",1,"201609"
"p17131",0,""
"p171310",0,""
"p171313",0,""
"p171314",0,""
"p17132",0,""
"p171320",0,""
"p171323",0,""
"p171325",0,""
"p171326",0,""
"p171327",0,""
"p171332",0,""
"p171336",0,""
"p171337",0,""
"p171338",1,"201704"
"p171344",0,""
"p171345",0,""
"p171346",0,""
"p171347",0,""
"p171348",1,"201603"
"p171349",0,""
"p17135",0,""
"p171353",0,""
"p171354",0,""
"p171355",0,""
"p171356",0,""
"p171357",0,""
"p17136",1,"201607"
"p171361",0,""
"p171362",0,""
"p171363",1,"201607"
"p171364",0,""
"p171366",0,""
"p171369",0,""
"p17137",0,""
"p171370",0,""
"p171377",1,"201707"
"p171379",0,""
"p171380",1,"201703"
"p171381",1,"201602"
"p171383",0,""
"p171385",1,"201606"
"p171387",0,""
"p171391",0,""
"p171394",1,"201609"
"p171396",0,""
"p1714",0,""
"p171400",0,""
"p171404",0,""
"p171405",0,""
"p171406",0,""
"p171408",0,""
"p171409",0,""
"p171410",1,"201601"
"p171415",0,""
"p171417",1,"201707"
"p17142",0,""
"p171425",0,""
"p171428",0,""
"p17143",0,""
"p171432",0,""
"p171435",0,""
"p171436",0,""
"p171437",0,""
"p17144",0,""
"p171445",0,""
"p17145",0,""
"p171455",1,"201707"
"p171459",0,""
"p171460",0,""
"p171462",0,""
"p171463",0,""
"p17147",0,""
"p171472",0,""
"p171474",0,""
"p171475",1,"201611"
"p171478",0,""
"p17148",0,""
"p171482",1,"201509"
"p171484",0,""
"p171485",0,""
"p17149",0,""
"p171491",0,""
"p171494",0,""
"p171497",0,""
"p171498",0,""
"p171499",1,"201707"
"p1715",0,""
"p171501",0,""
"p171503",0,""
"p171504",0,""
"p171509",0,""
"p171510",0,""
"p171511",0,""
"p171514",0,""
"p171517",0,""
"p171518",0,""
"p171519",0,""
"p17152",0,""
"p171520",0,""
"p171522",0,""
"p171525",0,""
"p171526",0,""
"p171527",0,""
"p17153",0,""
"p171530",0,""
"p171532",0,""
"p171533",0,""
"p171536",0,""
"p171537",0,""
"p171539",0,""
"p17154",0,""
"p171540",0,""
"p171541",0,""
"p171545",0,""
"p171548",0,""
"p171549",0,""
"p171552",0,""
"p171554",0,""
"p171556",0,""
"p171559",0,""
"p17156",0,""
"p171562",0,""
"p171563",0,""
"p171569",0,""
"p17157",0,""
"p171570",0,""
"p171571",0,""
"p171574",0,""
"p171577",0,""
"p171578",0,""
"p171579",0,""
"p17158",0,""
"p171580",0,""
"p171582",0,""
"p171585",0,""
"p171586",0,""
"p171587",0,""
"p171588",0,""
"p171589",0,""
"p171595",0,""
"p171597",0,""
"p171598",0,""
"p1716",0,""
"p171600",0,""
"p171601",0,""
"p171602",0,""
"p171603",0,""
"p171604",0,""
"p17161",0,""
"p171610",0,""
"p171614",1,"201707"
"p171619",0,""
"p17162",0,""
"p171622",0,""
"p171625",0,""
"p171626",0,""
"p171627",1,"201607"
"p171629",0,""
"p171634",0,""
"p171641",0,""
"p171642",0,""
"p171643",0,""
"p17165",0,""
"p171654",0,""
"p171655",0,""
"p171658",0,""
"p171659",0,""
"p171661",0,""
"p171662",0,""
"p171664",0,""
"p171665",0,""
"p171666",0,""
"p17167",0,""
"p171673",0,""
"p171677",0,""
"p171678",0,""
"p171682",0,""
"p171685",0,""
"p171686",0,""
"p171690",0,""
"p171693",1,"201706"
"p17170",0,""
"p171701",0,""
"p171704",1,"201707"
"p171706",0,""
"p171707",1,"201606"
"p171708",0,""
"p17171",0,""
"p171716",0,""
"p171717",0,""
"p171718",0,""
"p171722",0,""
"p171725",0,""
"p171726",1,"201607"
"p171727",1,"201706"
"p17173",0,""
"p171731",0,""
"p171738",0,""
"p17174",0,""
"p171742",0,""
"p171744",0,""
"p171745",1,"201703"
"p171747",0,""
"p171748",0,""
"p171749",0,""
"p17175",0,""
"p171750",0,""
"p171751",0,""
"p171752",1,"201601"
"p171753",1,"201607"
"p171757",0,""
"p171758",1,"201707"
"p171759",0,""
"p171762",0,""
"p171764",0,""
"p171765",1,"201603"
"p171766",0,""
"p171768",0,""
"p171769",0,""
"p17177",0,""
"p171770",0,""
"p171771",0,""
"p171773",0,""
"p171776",0,""
"p171779",0,""
"p17178",0,""
"p171780",0,""
"p171782",0,""
"p171786",0,""
"p171787",0,""
"p171788",0,""
"p171791",1,"201704"
"p171792",0,""
"p171795",0,""
"p171800",1,"201707"
"p171801",0,""
"p171803",0,""
"p171804",0,""
"p171806",0,""
"p171807",0,""
"p171808",0,""
"p171809",0,""
"p17181",0,""
"p171812",0,""
"p171813",0,""
"p171814",0,""
"p171815",0,""
"p171817",0,""
"p171818",0,""
"p171819",0,""
"p171821",0,""
"p171825",1,"201706"
"p171826",0,""
"p171829",0,""
"p17183",0,""
"p171830",0,""
"p171831",0,""
"p171833",1,"201610"
"p171834",0,""
"p171835",0,""
"p171837",0,""
"p171838",0,""
"p171839",0,""
"p17184",0,""
"p171842",0,""
"p171843",0,""
"p171844",0,""
"p171847",0,""
"p171852",0,""
"p171853",0,""
"p171854",1,"201708"
"p171856",0,""
"p171859",0,""
"p17186",0,""
"p171860",0,""
"p171861",0,""
"p171868",0,""
"p17187",0,""
"p171870",0,""
"p171873",0,""
"p171875",0,""
"p171877",0,""
"p171878",0,""
"p171879",0,""
"p17188",0,""
"p171884",0,""
"p171886",1,"201607"
"p171887",0,""
"p171888",0,""
"p171892",0,""
"p171896",0,""
"p171897",0,""
"p171898",0,""
"p171901",1,"201705"
"p171903",0,""
"p171904",0,""
"p171905",0,""
"p171909",0,""
"p171910",0,""
"p171916",0,""
"p171918",0,""
"p171919",0,""
"p17192",0,""
"p171921",0,""
"p171930",0,""
"p171932",0,""
"p171933",0,""
"p171934",0,""
"p171935",1,"201703"
"p171936",1,"201607"
"p17194",0,""
"p171941",1,"201601"
"p171943",0,""
"p171947",0,""
"p171948",0,""
"p171950",0,""
"p171952",0,""
"p171956",0,""
"p171962",0,""
"p171964",0,""
"p171966",0,""
"p171967",0,""
"p171969",0,""
"p17197",0,""
"p171971",1,"201609"
"p171974",1,"201605"
"p171975",0,""
"p171976",0,""
"p171981",0,""
"p171983",0,""
"p171984",0,""
"p171987",0,""
"p17199",0,""
"p171991",0,""
"p171992",0,""
"p171993",0,""
"p171994",0,""
"p171995",0,""
"p171996",0,""
"p171997",0,""
"p171998",0,""
"p1720",0,""
"p172000",0,""
"p172001",0,""
"p172002",1,"201511"
"p172004",0,""
"p172005",0,""
"p17201",0,""
"p172010",0,""
"p172012",1,"201701"
"p172022",0,""
"p172023",0,""
"p172024",0,""
"p172026",0,""
"p172029",0,""
"p17203",0,""
"p172031",0,""
"p172036",0,""
"p172039",0,""
"p172040",0,""
"p172041",0,""
"p172043",0,""
"p172044",0,""
"p172047",0,""
"p172048",1,"201608"
"p172049",0,""
"p17205",0,""
"p172050",1,"201708"
"p172051",0,""
"p172054",0,""
"p172055",0,""
"p172059",0,""
"p17206",0,""
"p172064",0,""
"p172066",0,""
"p172069",0,""
"p172073",0,""
"p172074",0,""
"p17208",0,""
"p172084",0,""
"p172085",0,""
"p172086",1,"201707"
"p172088",0,""
"p172090",0,""
"p172092",0,""
"p172093",0,""
"p172096",0,""
"p172099",0,""
"p17210",0,""
"p172100",0,""
"p172101",0,""
"p172102",0,""
"p172103",0,""
"p172106",0,""
"p17211",0,""
"p172110",1,"201607"
"p172112",0,""
"p172116",1,"201707"
"p172120",0,""
"p172121",0,""
"p172124",0,""
"p172125",0,""
"p172128",0,""
"p172129",1,"201702"
"p17213",0,""
"p172131",0,""
"p172132",0,""
"p172133",0,""
"p172134",0,""
"p172139",0,""
"p17214",1,"201707"
"p172141",0,""
"p172145",0,""
"p172147",0,""
"p172148",0,""
"p172149",0,""
"p172150",0,""
"p172151",0,""
"p172152",1,"201705"
"p172156",0,""
"p172157",0,""
"p172158",0,""
"p17216",0,""
"p172164",0,""
"p17217",0,""
"p172170",0,""
"p172172",0,""
"p172173",0,""
"p172175",1,"201607"
"p172176",0,""
"p172177",1,"201511"
"p172178",0,""
"p17218",0,""
"p172180",0,""
"p172182",0,""
"p172183",0,""
"p172184",0,""
"p172185",0,""
"p172186",0,""
"p172189",0,""
"p17219",0,""
"p172191",0,""
"p172192",0,""
"p172193",0,""
"p172194",0,""
"p172195",0,""
"p172196",0,""
"p172197",0,""
"p172198",0,""
"p172199",0,""
"p172200",0,""
"p172201",1,"201611"
"p172202",0,""
"p172203",0,""
"p172205",0,""
"p172206",1,"201705"
"p172207",0,""
"p172209",0,""
"p172211",0,""
"p172213",0,""
"p172217",0,""
"p17222",0,""
"p172220",1,"201608"
"p172222",0,""
"p172227",0,""
"p172235",0,""
"p172236",0,""
"p172237",0,""
"p172238",0,""
"p172239",0,""
"p17224",0,""
"p172244",0,""
"p172246",0,""
"p172247",0,""
"p172249",0,""
"p17225",0,""
"p172250",0,""
"p172251",0,""
"p172252",0,""
"p172253",0,""
"p172255",0,""
"p172256",0,""
"p172257",0,""
"p172258",1,"201609"
"p172260",0,""
"p172263",0,""
"p172264",0,""
"p172266",0,""
"p172269",0,""
"p17227",0,""
"p172271",0,""
"p172273",0,""
"p172275",0,""
"p172278",0,""
"p172279",0,""
"p17228",0,""
"p172283",0,""
"p172285",0,""
"p172286",0,""
"p172287",0,""
"p172290",1,"201509"
"p172291",0,""
"p172292",0,""
"p172294",0,""
"p172296",0,""
"p172298",0,""
"p1723",0,""
"p172300",0,""
"p172303",0,""
"p172304",0,""
"p172306",0,""
"p172309",0,""
"p172310",0,""
"p172311",1,"201609"
"p172313",0,""
"p172314",0,""
"p172315",0,""
"p172316",0,""
"p17232",0,""
"p172320",1,"201607"
"p172322",0,""
"p172323",1,"201704"
"p172325",0,""
"p172326",0,""
"p172328",0,""
"p17233",0,""
"p172330",1,"201512"
"p172331",0,""
"p172333",0,""
"p172338",0,""
"p172342",0,""
"p172343",0,""
"p172345",0,""
"p172346",0,""
"p172347",0,""
"p17235",0,""
"p172350",0,""
"p172352",0,""
"p172355",0,""
"p172356",0,""
"p172360",0,""
"p172361",0,""
"p172364",1,"201611"
"p172365",0,""
"p172366",0,""
"p172367",0,""
"p172369",0,""
"p17237",0,""
"p172372",0,""
"p172375",1,"201610"
"p172377",0,""
"p172378",0,""
"p17238",0,""
"p172381",0,""
"p172387",1,"201512"
"p172388",0,""
"p172389",1,"201607"
"p172390",0,""
"p172391",0,""
"p172397",0,""
"p172398",1,"201601"
"p172399",1,"201703"
"p17240",0,""
"p172405",0,""
"p172406",0,""
"p17241",0,""
"p172411",0,""
"p172413",0,""
"p172417",0,""
"p172418",0,""
"p172419",0,""
"p172420",0,""
"p172421",1,"201607"
"p172422",0,""
"p172423",0,""
"p172424",1,"201511"
"p172426",0,""
"p172428",0,""
"p17243",0,""
"p172433",0,""
"p172434",0,""
"p172437",0,""
"p172438",0,""
"p17244",0,""
"p172440",0,""
"p172442",0,""
"p172443",0,""
"p172448",0,""
"p17245",0,""
"p172450",0,""
"p172452",0,""
"p172453",0,""
"p172455",0,""
"p172458",1,"201707"
"p172459",0,""
"p172460",0,""
"p172461",0,""
"p17247",0,""
"p172471",0,""
"p172472",1,"201703"
"p172477",0,""
"p172478",0,""
"p172479",0,""
"p17248",0,""
"p172480",0,""
"p172482",0,""
"p172485",0,""
"p172486",0,""
"p172489",0,""
"p17249",0,""
"p172490",0,""
"p172491",0,""
"p172493",1,"201707"
"p172494",0,""
"p172495",0,""
"p172496",0,""
"p1725",0,""
"p17250",0,""
"p172500",0,""
"p172501",0,""
"p172502",0,""
"p172503",0,""
"p172505",0,""
"p172506",0,""
"p172507",0,""
"p172508",0,""
"p17251",0,""
"p172510",0,""
"p172516",0,""
"p172518",0,""
"p17252",0,""
"p172520",0,""
"p172523",0,""
"p172525",0,""
"p172527",0,""
"p172529",0,""
"p17253",0,""
"p172530",0,""
"p172531",0,""
"p172532",0,""
"p172535",0,""
"p172537",0,""
"p172539",0,""
"p172543",0,""
"p172544",0,""
"p172548",0,""
"p172551",0,""
"p172552",0,""
"p172553",0,""
"p172556",0,""
"p172557",0,""
"p172558",0,""
"p172564",0,""
"p172568",0,""
"p172569",1,"201609"
"p17257",0,""
"p172570",0,""
"p172573",0,""
"p172574",0,""
"p172575",1,"201509"
"p172578",0,""
"p17258",0,""
"p172581",0,""
"p172582",0,""
"p172584",0,""
"p172587",0,""
"p172588",1,"201606"
"p172589",1,"201509"
"p17259",0,""
"p172595",0,""
"p172596",0,""
"p172600",1,"201707"
"p172609",0,""
"p172610",0,""
"p172614",0,""
"p172616",0,""
"p172618",0,""
"p17262",0,""
"p172622",0,""
"p172623",0,""
"p172629",0,""
"p172631",0,""
"p172633",0,""
"p172634",0,""
"p172635",0,""
"p172636",0,""
"p172639",0,""
"p172640",0,""
"p172642",0,""
"p172643",0,""
"p172645",0,""
"p172648",0,""
"p172654",1,"201705"
"p172655",0,""
"p172656",0,""
"p172657",0,""
"p172659",0,""
"p172660",0,""
"p172664",0,""
"p172666",0,""
"p172668",0,""
"p172671",0,""
"p172673",1,"201605"
"p172681",0,""
"p172683",0,""
"p172684",0,""
"p172685",0,""
"p172689",0,""
"p17269",0,""
"p172690",0,""
"p172692",0,""
"p172694",0,""
"p172698",0,""
"p1727",0,""
"p17270",1,"201707"
"p172700",0,""
"p172706",0,""
"p172708",0,""
"p172715",0,""
"p172716",0,""
"p172717",0,""
"p172718",0,""
"p172719",0,""
"p172720",0,""
"p172721",0,""
"p172723",0,""
"p172724",0,""
"p172726",0,""
"p172729",0,""
"p172730",0,""
"p172734",1,"201607"
"p172736",0,""
"p172737",1,"201701"
"p172738",0,""
"p172739",1,"201611"
"p17274",0,""
"p172740",0,""
"p172741",0,""
"p172744",0,""
"p172745",0,""
"p172747",0,""
"p172748",0,""
"p172749",0,""
"p172751",0,""
"p172752",0,""
"p172753",0,""
"p172755",0,""
"p172757",0,""
"p172760",0,""
"p172761",1,"201607"
"p172762",0,""
"p17277",0,""
"p172770",0,""
"p172771",0,""
"p172775",0,""
"p172776",0,""
"p172779",0,""
"p17278",1,"201607"
"p172780",0,""
"p172781",0,""
"p172786",0,""
"p172787",0,""
"p172789",0,""
"p17279",1,"201511"
"p172793",0,""
"p172794",0,""
"p172796",0,""
"p172799",0,""
"p172800",0,""
"p172804",0,""
"p172807",0,""
"p172808",0,""
"p172810",0,""
"p172813",0,""
"p172815",0,""
"p172818",0,""
"p172822",0,""
"p172824",0,""
"p172826",0,""
"p172829",0,""
"p17283",0,""
"p172830",0,""
"p172831",0,""
"p172837",0,""
"p172838",0,""
"p172839",0,""
"p17284",0,""
"p172841",0,""
"p172844",0,""
"p172846",0,""
"p172847",1,"201708"
"p172850",0,""
"p17286",0,""
"p172860",0,""
"p172861",1,"201608"
"p172862",0,""
"p172863",1,"201703"
"p172864",0,""
"p172869",1,"201605"
"p172873",0,""
"p172874",0,""
"p172876",0,""
"p172877",0,""
"p172878",0,""
"p172880",0,""
"p172881",0,""
"p172882",1,"201705"
"p172885",0,""
"p172887",0,""
"p172888",0,""
"p172889",0,""
"p172890",0,""
"p172891",0,""
"p172892",0,""
"p172894",0,""
"p172895",0,""
"p172896",0,""
"p1729",1,"201607"
"p172900",1,"201705"
"p172902",0,""
"p172906",0,""
"p172910",0,""
"p172912",0,""
"p172915",0,""
"p172916",0,""
"p172917",0,""
"p172918",0,""
"p17292",0,""
"p172920",1,"201610"
"p172922",0,""
"p172923",0,""
"p172924",0,""
"p172925",0,""
"p172926",0,""
"p172928",0,""
"p17293",0,""
"p172930",1,"201602"
"p172931",0,""
"p172932",0,""
"p172933",0,""
"p172934",0,""
"p172936",0,""
"p172939",0,""
"p172941",0,""
"p172943",0,""
"p172946",0,""
"p172947",0,""
"p172950",0,""
"p172951",0,""
"p172952",0,""
"p172953",0,""
"p172955",0,""
"p172957",0,""
"p172958",0,""
"p17296",1,"201607"
"p172960",0,""
"p172962",0,""
"p172969",0,""
"p17297",0,""
"p172970",0,""
"p172971",0,""
"p172980",0,""
"p172983",0,""
"p172984",0,""
"p172987",0,""
"p172988",0,""
"p17299",0,""
"p172990",0,""
"p172993",0,""
"p172995",0,""
"p172996",0,""
"p172997",0,""
"p172998",0,""
"p173",0,""
"p173005",0,""
"p173012",0,""
"p173016",0,""
"p173017",0,""
"p173018",0,""
"p173019",0,""
"p173023",0,""
"p173027",1,"201607"
"p173028",0,""
"p173031",0,""
"p173034",0,""
"p173038",0,""
"p173039",0,""
"p173040",0,""
"p173041",0,""
"p173042",0,""
"p173043",0,""
"p173048",0,""
"p17305",0,""
"p173050",1,"201707"
"p173052",0,""
"p173053",1,"201608"
"p173060",0,""
"p173063",1,"201707"
"p173068",0,""
"p173069",0,""
"p173072",0,""
"p173073",0,""
"p173074",1,"201607"
"p173075",0,""
"p173076",1,"201510"
"p173084",0,""
"p173085",0,""
"p173088",0,""
"p173092",0,""
"p173095",1,"201707"
"p173097",0,""
"p173100",0,""
"p173103",0,""
"p173105",0,""
"p173107",0,""
"p173112",0,""
"p173115",1,"201707"
"p173119",0,""
"p17312",0,""
"p173123",0,""
"p173126",1,"201707"
"p173127",0,""
"p173130",0,""
"p173141",0,""
"p173142",0,""
"p173143",0,""
"p173144",0,""
"p173150",0,""
"p173151",0,""
"p173155",0,""
"p17316",0,""
"p173162",0,""
"p173164",0,""
"p173165",0,""
"p173166",0,""
"p173169",0,""
"p17317",0,""
"p173171",1,"201608"
"p173174",0,""
"p173175",0,""
"p173177",0,""
"p173178",0,""
"p173181",0,""
"p173185",0,""
"p173188",0,""
"p173189",0,""
"p17319",0,""
"p173191",0,""
"p1732",0,""
"p17320",0,""
"p173201",0,""
"p173207",0,""
"p173209",1,"201702"
"p173210",0,""
"p173211",0,""
"p173213",0,""
"p173215",0,""
"p173218",0,""
"p17322",0,""
"p173228",0,""
"p173230",1,"201611"
"p173238",0,""
"p173239",0,""
"p173240",0,""
"p173243",0,""
"p173244",0,""
"p173245",1,"201702"
"p173246",0,""
"p173249",1,"201611"
"p173250",0,""
"p173253",0,""
"p173254",0,""
"p173255",0,""
"p173257",0,""
"p173258",0,""
"p173259",0,""
"p173260",0,""
"p173267",1,"201701"
"p173268",0,""
"p173269",0,""
"p173274",1,"201708"
"p173276",0,""
"p17328",0,""
"p173281",0,""
"p173282",0,""
"p173285",0,""
"p173287",0,""
"p17329",0,""
"p173290",0,""
"p173291",0,""
"p173292",0,""
"p173294",0,""
"p173295",0,""
"p173296",0,""
"p1733",0,""
"p173300",0,""
"p173305",0,""
"p17331",0,""
"p173316",0,""
"p173320",1,"201707"
"p173322",1,"201607"
"p173324",1,"201707"
"p173325",0,""
"p173329",0,""
"p173330",0,""
"p173332",0,""
"p173335",0,""
"p173337",0,""
"p173340",0,""
"p173341",0,""
"p173343",0,""
"p173347",0,""
"p173351",0,""
"p173352",0,""
"p173353",0,""
"p173358",1,"201607"
"p173361",0,""
"p173363",0,""
"p173364",0,""
"p173369",0,""
"p17337",0,""
"p173370",0,""
"p173374",1,"201708"
"p173375",0,""
"p173377",0,""
"p173378",0,""
"p17338",0,""
"p173384",0,""
"p173388",0,""
"p173391",0,""
"p173392",0,""
"p173394",1,"201607"
"p173395",0,""
"p173397",0,""
"p173399",0,""
"p1734",0,""
"p173402",0,""
"p173406",0,""
"p173407",0,""
"p173411",0,""
"p173414",0,""
"p173415",1,"201608"
"p173417",0,""
"p173420",0,""
"p173423",0,""
"p173424",0,""
"p173427",1,"201606"
"p17343",0,""
"p173431",0,""
"p173433",0,""
"p173435",0,""
"p17344",0,""
"p173440",0,""
"p173444",0,""
"p173447",0,""
"p173449",0,""
"p17345",0,""
"p173450",0,""
"p173451",0,""
"p173453",0,""
"p173456",0,""
"p17346",1,"201611"
"p173460",1,"201608"
"p173462",0,""
"p173464",0,""
"p173465",0,""
"p173466",0,""
"p173469",0,""
"p173472",0,""
"p173473",0,""
"p173475",1,"201606"
"p173476",0,""
"p173478",1,"201608"
"p173480",0,""
"p173481",0,""
"p173483",0,""
"p173485",0,""
"p173489",0,""
"p17349",0,""
"p173491",0,""
"p173492",0,""
"p173493",0,""
"p17350",0,""
"p173500",0,""
"p173501",0,""
"p173503",0,""
"p173504",0,""
"p173507",0,""
"p173509",0,""
"p173510",0,""
"p173511",0,""
"p173513",1,"201610"
"p173514",0,""
"p173515",0,""
"p173517",0,""
"p17352",0,""
"p173520",0,""
"p173523",0,""
"p173524",0,""
"p173526",0,""
"p173527",0,""
"p17353",1,"201606"
"p173530",0,""
"p173533",0,""
"p17354",0,""
"p173548",1,"201605"
"p173550",0,""
"p173553",0,""
"p173554",0,""
"p173557",0,""
"p173559",0,""
"p17356",0,""
"p173561",1,"201707"
"p173569",0,""
"p173570",0,""
"p173571",1,"201608"
"p173573",0,""
"p173574",0,""
"p173575",0,""
"p173576",0,""
"p173577",0,""
"p173580",0,""
"p173582",1,"201606"
"p173586",0,""
"p173588",0,""
"p173589",0,""
"p17359",1,"201603"
"p173590",1,"201606"
"p173591",1,"201608"
"p173594",0,""
"p173595",0,""
"p173597",0,""
"p1736",0,""
"p17360",0,""
"p173600",0,""
"p173602",0,""
"p173608",0,""
"p17361",0,""
"p173611",0,""
"p173614",1,"201602"
"p173615",0,""
"p173617",0,""
"p173619",1,"201608"
"p17362",1,"201608"
"p173623",0,""
"p173625",0,""
"p173626",0,""
"p173627",0,""
"p173629",0,""
"p173631",0,""
"p173632",0,""
"p173636",0,""
"p173637",0,""
"p173638",0,""
"p17364",0,""
"p173640",0,""
"p173641",0,""
"p173645",1,"201608"
"p173648",0,""
"p173649",0,""
"p173650",0,""
"p17366",0,""
"p173662",0,""
"p173663",0,""
"p173664",0,""
"p173665",0,""
"p173667",0,""
"p173675",0,""
"p173678",0,""
"p173681",0,""
"p173682",0,""
"p173684",0,""
"p173686",0,""
"p173687",0,""
"p173688",1,"201707"
"p173690",0,""
"p173691",0,""
"p173692",0,""
"p173696",0,""
"p173697",1,"201607"
"p173698",0,""
"p1737",0,""
"p17370",1,"201707"
"p173701",0,""
